client_id,age,gender,location,income,income_frequency,monthly_income,profession,financial_goal,loan_type,principal_amount,interest_rate,loan_term_months,emi,Savings,Housing,Food,Transportation,Utilities,Healthcare,Debt Payments,Entertainment,Miscellaneous,peer_group_id
client_0128,46,Female,"West Mistyview, ME",56000,Monthly,56000,Teacher,Home Purchase,Mortgage,1822453.76,0.137,155.0,25133.21,15973.11,14023.15,9633.8,3703.95,4521.18,3300.16,4844.65,0.0,0.0,PG_645
client_0129,50,Female,"New Kristaville, ID",49800,Annually,4200,Financial Analyst,Emergency Fund Building,Auto Loan,26423.89,0.1097,197.0,289.84,458.67,1163.75,436.27,313.61,322.89,88.07,494.6,276.76,645.38,PG_1323
client_0130,37,Female,"Antoniomouth, ND",96500,Monthly,96500,Accountant,Education Funding (Child/Self),Credit Card Debt,317221.09,0.1035,,,32752.15,24361.3,9752.26,9966.58,3210.22,3758.81,11594.68,1104.0,0.0,PG_917
client_0131,59,Male,"Carlosfurt, TX",20500,Monthly,20500,Plumber,Emergency Fund Building,,,,,,1431.96,6148.41,3037.15,2480.23,888.06,1003.72,2382.1,566.16,2562.2,PG_1563
client_0132,33,Female,"New Brettbury, VT",66800,Bi-Weekly,144700,Doctor,Investment Growth,Personal Loan,2340375.54,0.1094,350.0,22263.65,49217.6,55944.67,26475.19,13062.54,0.0,0.0,0.0,0.0,0.0,PG_266
client_0133,32,Male,"East Marcuschester, OK",41600,Bi-Weekly,90100,Customer Service Representative,Other,,,,,,21046.94,21645.02,11501.78,10835.73,6432.54,7260.3,11377.69,0.0,0.0,PG_540
client_0134,33,Female,"Lake Ambermouth, MH",108300,Monthly,108300,Mechanic,Home Purchase,Auto Loan,549666.75,0.1092,359.0,5203.69,31856.05,36171.09,18321.4,11978.04,3452.17,6521.26,0.0,0.0,0.0,PG_205
client_0135,62,Male,"Aliciaborough, AZ",22400,Monthly,22400,Doctor,Early Financial Freedom/FIRE,,,,,,5923.3,5979.03,3316.77,2323.71,1456.96,2122.69,1277.55,0.0,0.0,PG_1429
client_0136,63,Female,"Yeseniashire, DC",89100,Annually,7400,Project Manager,Education Funding (Child/Self),Mortgage,132941.29,0.0425,170.0,1042.41,571.07,2675.56,953.9,1080.73,468.96,530.77,1119.01,0.0,0.0,PG_1207
client_0137,20,Male,"East Susan, ND",20500,Annually,1700,Doctor,Travel,,,,,,175.29,564.58,327.89,237.32,54.15,82.2,207.87,50.72,0.0,PG_324
client_0138,25,Male,"Barbaraberg, PA",78200,Monthly,78200,Mechanic,Healthcare Savings,Mortgage,2370856.26,0.0746,82.0,36988.93,21215.6,29183.66,15656.97,11360.26,783.51,0.0,0.0,0.0,0.0,PG_088
client_0139,30,Male,"East Danielle, FM",79800,Annually,6600,Registered Nurse,Retirement,Personal Loan,196146.17,0.0723,290.0,1432.44,1883.15,2425.48,1199.9,595.56,342.23,153.69,0.0,0.0,0.0,PG_042
client_0140,42,Male,"Clarkside, GA",44600,Bi-Weekly,96600,Teacher,Other,,,,,,5072.34,25614.09,9410.97,7780.57,6997.09,8904.4,13621.7,2914.71,16284.14,PG_1020
client_0141,51,Male,"North Michelle, WA",127200,Annually,10600,Doctor,Healthcare Savings,Credit Card Debt,36214.63,0.1454,,,2607.8,2807.12,1285.35,783.47,520.24,907.76,1688.27,0.0,0.0,PG_1218
client_0142,27,Female,"North Veronica, KY",62100,Monthly,62100,Accountant,Debt Repayment,Personal Loan,1206714.03,0.1233,202.0,14201.5,21666.62,23936.99,9920.22,6576.17,0.0,0.0,0.0,0.0,0.0,PG_151
client_0143,63,Male,"Lake Daryl, OR",85600,Bi-Weekly,185500,Project Manager,Retirement,Mortgage,153111.32,0.0786,205.0,1359.78,35077.66,61204.17,24902.62,15595.45,10620.17,11431.04,9436.46,8025.57,9206.87,PG_1642
client_0144,57,Male,"Allenborough, MT",93200,Monthly,93200,Lawyer,Early Financial Freedom/FIRE,Personal Loan,619837.35,0.0648,111.0,7437.13,22756.4,32341.29,10282.48,6382.32,4441.87,6325.21,10670.43,0.0,0.0,PG_1399
client_0145,62,Female,"Dawnport, AK",62700,Annually,5200,Sales Manager,Education Funding (Child/Self),Mortgage,66423.16,0.046,147.0,591.86,987.81,1798.51,602.55,258.52,420.67,483.79,648.15,0.0,0.0,PG_1707
client_0146,38,Female,"Philipville, DC",277800,Monthly,277800,Pharmacist,Early Financial Freedom/FIRE,,,,,,20657.35,105263.47,40503.12,25429.63,9735.31,6942.3,40283.42,17922.0,11063.4,PG_2389
client_0147,21,Male,"Mullenstad, MA",112300,Monthly,112300,Software Engineer,Retirement,,,,,,10763.77,44865.92,20794.15,6321.58,5521.84,11864.47,8895.52,3272.76,0.0,PG_302
client_0148,25,Male,"East Jessicamouth, AS",175400,Monthly,175400,Registered Nurse,Investment Growth,Credit Card Debt,322630.65,0.0479,,,51220.05,63241.05,29617.86,16651.55,10040.23,4629.26,0.0,0.0,0.0,PG_2316
client_0149,21,Male,"Robertfurt, HI",116800,Monthly,116800,Truck Driver,Investment Growth,Auto Loan,3311014.38,0.109,59.0,72743.16,39057.21,40003.78,16182.75,7365.12,5847.86,5203.23,3140.05,0.0,0.0,PG_006
client_0150,39,Male,"Sullivanfort, AR",39300,Monthly,39300,Accountant,Emergency Fund Building,,,,,,4854.0,13659.17,5009.14,1913.91,3178.42,991.75,2453.0,1176.17,6064.44,PG_1083
client_0151,54,Male,"East Kristimouth, AK",51300,Bi-Weekly,111200,Chef,Home Purchase,Auto Loan,1302366.89,0.1163,346.0,13085.77,25509.17,29189.58,14490.85,10517.54,8597.84,3652.04,19242.98,0.0,0.0,PG_1705
client_0152,23,Male,"Jasonshire, NC",78100,Monthly,78100,Data Scientist,Emergency Fund Building,,,,,,19861.48,20717.62,11066.39,6827.09,3804.61,6894.37,7273.13,1655.32,0.0,PG_093
client_0153,37,Male,"North Jasonburgh, CO",90100,Annually,7500,Customer Service Representative,Healthcare Savings,,,,,,2551.53,3032.92,946.17,471.76,272.87,205.32,19.43,0.0,0.0,PG_608
client_0154,63,Female,"West Daniel, AZ",58200,Annually,4800,Marketing Specialist,Retirement,Mortgage,117776.82,0.0782,227.0,995.34,498.29,1287.04,908.54,533.02,265.58,149.13,708.28,359.82,90.31,PG_1422
client_0155,26,Male,"Mckayshire, CA",64400,Monthly,64400,Financial Analyst,Emergency Fund Building,,,,,,12179.22,24853.36,7502.43,6708.55,3055.94,5499.28,4601.23,0.0,0.0,PG_483
client_0156,55,Female,"Sharonhaven, AL",152900,Monthly,152900,Financial Analyst,Home Purchase,,,,,,12220.98,51305.14,20179.42,18893.55,7474.28,9794.04,12359.69,6100.05,14572.85,PG_3505
client_0157,33,Female,"Williamsland, NE",109200,Annually,9100,Truck Driver,Retirement,,,,,,678.69,2573.7,1726.93,1326.35,696.03,340.87,1167.39,590.05,0.0,PG_252
client_0158,30,Male,"West Davidbury, CT",101500,Annually,8500,Doctor,Retirement,,,,,,2577.4,3332.46,1226.44,900.2,425.98,37.52,0.0,0.0,0.0,PG_362
client_0159,54,Male,"North Stephanie, HI",59000,Bi-Weekly,127800,Pharmacist,Debt Repayment,,,,,,20860.17,35896.31,23490.52,15639.08,5976.02,6222.69,12616.75,4107.2,2991.25,PG_1181
client_0160,23,Male,"North Robertton, HI",48800,Bi-Weekly,105700,Truck Driver,Home Purchase,,,,,,11812.1,28491.83,12035.17,14414.62,3507.42,4014.56,12114.47,9212.22,10097.61,PG_005
client_0161,18,Male,"Kingmouth, OR",67900,Annually,5700,Truck Driver,Healthcare Savings,,,,,,1228.31,1647.6,952.73,777.2,269.55,418.93,405.67,0.0,0.0,PG_468
client_0162,49,Male,"Youngton, IA",116900,Annually,9700,Mechanic,Education Funding (Child/Self),Auto Loan,207733.42,0.0566,196.0,1626.38,1323.49,3020.12,2116.71,971.99,714.06,837.41,716.23,0.0,0.0,PG_1417
client_0163,38,Female,"Jenkinsbury, KY",74300,Annually,6200,Mechanic,Other,,,,,,1668.9,1623.93,1028.57,568.51,419.67,518.26,372.17,0.0,0.0,PG_750
client_0164,25,Female,"North Angelica, MH",91400,Monthly,91400,Registered Nurse,Travel,Mortgage,1449043.18,0.1295,23.0,71484.69,8674.81,23047.06,14189.01,5741.71,6833.17,5964.69,10431.93,5077.54,11440.09,PG_204
client_0165,53,Male,"Lake Kayla, MS",141900,Annually,11800,Truck Driver,Healthcare Savings,,,,,,626.94,4534.73,2151.1,1392.66,649.12,858.25,1587.21,0.0,0.0,PG_1468
client_0166,28,Male,"Katieborough, WI",52000,Bi-Weekly,112700,Accountant,Emergency Fund Building,,,,,,39374.02,36699.47,14251.98,9052.86,5054.26,8267.4,0.0,0.0,0.0,PG_563
client_0167,29,Female,"Santosland, FM",169300,Bi-Weekly,366800,Lawyer,Healthcare Savings,,,,,,87899.45,108247.06,75567.64,35688.47,30681.01,28716.37,0.0,0.0,0.0,PG_1818
client_0168,53,Female,"Bobbystad, LA",31400,Monthly,31400,Registered Nurse,Debt Repayment,,,,,,4557.36,12358.55,6566.54,3691.26,1113.58,2718.1,394.62,0.0,0.0,PG_1651
client_0169,34,Female,"Rebeccaland, MO",32700,Monthly,32700,Data Scientist,Education Funding (Child/Self),,,,,,4346.05,11911.09,4543.59,5226.35,1320.12,1253.97,4098.82,0.0,0.0,PG_967
client_0170,56,Male,"New Debra, CT",41300,Monthly,41300,Lawyer,Investment Growth,,,,,,5355.13,10694.37,4772.69,3973.17,1667.69,2543.29,5010.01,2579.71,4703.95,PG_1546
client_0171,28,Female,"Port Jameshaven, SC",53900,Monthly,53900,Accountant,Healthcare Savings,,,,,,18755.47,12513.19,9819.09,2712.53,3126.32,2306.28,4667.13,0.0,0.0,PG_188
client_0172,42,Female,"Robinsonmouth, NH",171300,Monthly,171300,Doctor,Healthcare Savings,Credit Card Debt,48562.15,0.0645,,,18599.43,70097.34,33467.05,13650.02,12200.87,9019.49,10126.38,4139.41,0.0,PG_2698
client_0173,31,Female,"Zacharyborough, NY",139800,Bi-Weekly,302900,Lawyer,Home Purchase,,,,,,90654.17,78228.63,52802.52,36949.54,21715.53,5886.21,16663.39,0.0,0.0,PG_505
client_0174,53,Female,"East Michael, GA",38100,Monthly,38100,Registered Nurse,Education Funding (Child/Self),Mortgage,316095.95,0.146,343.0,3907.52,4040.69,15805.31,6545.39,2563.88,1735.2,1795.62,3069.29,2544.63,0.0,PG_1607
client_0175,19,Male,"Kingfort, GA",177600,Monthly,177600,Data Scientist,Travel,,,,,,58825.54,60128.7,19954.66,14373.55,5974.43,4596.27,13746.85,0.0,0.0,PG_2194
client_0176,41,Female,"Jonesbury, KY",156800,Monthly,156800,Doctor,Education Funding (Child/Self),Credit Card Debt,887849.97,0.1442,,,45350.25,38916.65,29500.52,9964.43,11353.99,15593.77,6120.39,0.0,0.0,PG_2517
client_0177,30,Female,"North Rebecca, UT",97800,Monthly,97800,Chef,Travel,Mortgage,2562848.0,0.1047,264.0,24876.45,22839.77,33450.84,17848.58,14528.83,5943.9,3188.08,0.0,0.0,0.0,PG_114
client_0178,49,Male,"West Deborah, SD",118100,Monthly,118100,Chef,Travel,,,,,,26575.0,32895.19,15876.32,12265.49,5186.56,11126.45,9671.45,3600.0,903.54,PG_1284
client_0179,32,Female,"Troyborough, ID",260800,Monthly,260800,Electrician,Other,,,,,,76719.51,88319.29,30319.38,27686.57,18993.75,13841.34,4920.16,0.0,0.0,PG_1920
client_0180,50,Female,"Paulside, NE",235400,Bi-Weekly,510000,Sales Manager,Debt Repayment,Auto Loan,5887334.27,0.1372,215.0,73702.72,63906.39,175610.9,65110.73,32515.68,22397.56,36934.37,62595.34,36169.55,14759.48,PG_3201
client_0181,47,Female,"East Cathy, MO",68000,Monthly,68000,Mechanic,Investment Growth,Auto Loan,2125479.92,0.1143,296.0,21543.13,5887.59,16103.61,10476.34,6974.12,3001.48,1358.2,6860.07,2061.5,15277.09,PG_966
client_0182,61,Female,"Myersbury, PW",38600,Monthly,38600,Registered Nurse,Home Purchase,Credit Card Debt,202211.03,0.0753,,,3884.42,11022.68,6147.92,1938.78,1270.32,3019.87,6827.9,2249.42,2238.69,PG_1315
client_0183,60,Male,"Bakerside, DE",64100,Bi-Weekly,138900,Mechanic,Home Purchase,Mortgage,4775704.3,0.0353,238.0,27941.91,25946.1,39322.87,19454.93,10922.04,8374.75,8595.04,20225.21,4535.78,1523.28,PG_1245
client_0184,18,Male,"South Evelyn, OK",20900,Annually,1700,Teacher,Retirement,,,,,,176.82,454.5,188.89,118.47,84.85,42.05,249.36,171.82,213.24,PG_532
client_0185,31,Female,"South Amanda, MI",74800,Monthly,74800,Electrician,Debt Repayment,,,,,,23459.33,20020.63,12020.61,9173.42,5006.17,5119.86,0.0,0.0,0.0,PG_221
client_0186,28,Male,"Port Jenniferhaven, CO",173000,Monthly,173000,Business Analyst,Investment Growth,Auto Loan,1648802.67,0.0527,221.0,11671.2,35889.97,47223.57,19152.42,17416.61,7167.6,10228.09,33180.2,2741.53,0.0,PG_1786
client_0187,54,Male,"West Anneshire, IA",72200,Annually,6000,Truck Driver,Home Purchase,,,,,,1520.57,1917.47,979.78,659.3,351.81,540.61,30.46,0.0,0.0,PG_1415
client_0188,21,Male,"Porterborough, GU",40600,Monthly,40600,Truck Driver,Education Funding (Child/Self),,,,,,12997.58,15509.23,5578.45,5460.72,1054.01,0.0,0.0,0.0,0.0,PG_197
client_0189,37,Male,"Lake Jason, ID",66500,Monthly,66500,Accountant,Debt Repayment,Mortgage,1646382.88,0.1108,224.0,17430.36,5605.48,19942.9,10446.8,4047.4,5107.8,5637.07,4310.83,6094.98,5306.73,PG_731
client_0190,58,Female,"Thorntonmouth, NH",128400,Monthly,128400,Project Manager,Education Funding (Child/Self),,,,,,21286.27,38760.87,17227.37,9006.8,6782.97,5065.05,12116.92,6177.53,11976.22,PG_1517
client_0191,38,Female,"East Heather, MS",132500,Monthly,132500,Chef,Debt Repayment,Mortgage,4488258.36,0.0828,236.0,38590.13,9671.88,46168.95,16506.72,8180.87,9000.53,5784.53,7152.31,10977.43,19056.78,PG_871
client_0192,20,Female,"Benjaminfurt, WA",74800,Monthly,74800,Lawyer,Early Financial Freedom/FIRE,,,,,,8347.07,18898.44,11136.61,6503.7,3844.56,5434.29,7488.04,3703.85,9443.45,PG_039
client_0193,50,Male,"West Charlesstad, AK",67800,Annually,5600,Administrative Assistant,Early Financial Freedom/FIRE,Auto Loan,156611.42,0.0467,130.0,1537.57,424.64,1953.76,775.8,677.26,372.38,214.35,782.26,279.21,120.34,PG_1709
client_0194,25,Male,"Johnsonmouth, ME",51300,Monthly,51300,Customer Service Representative,Emergency Fund Building,,,,,,8291.69,19249.84,7166.74,2562.06,2664.67,1956.15,4997.09,4081.78,329.98,PG_053
client_0195,36,Male,"West Jeffrey, MA",77200,Monthly,77200,Business Analyst,Retirement,,,,,,14042.77,24983.91,12251.8,10541.41,2523.58,6766.28,6090.25,0.0,0.0,PG_892
client_0196,61,Female,"Morrisland, FL",71300,Monthly,71300,Business Analyst,Other,,,,,,15832.28,21810.74,11660.64,4621.47,2765.46,6119.96,8489.45,0.0,0.0,PG_1360
client_0197,52,Female,"Mcculloughport, ME",82800,Monthly,82800,Data Scientist,Home Purchase,,,,,,22005.96,22851.01,14196.93,9982.0,5362.3,7346.46,1055.34,0.0,0.0,PG_1235
client_0198,30,Male,"South Randall, FL",78300,Monthly,78300,Business Analyst,Retirement,,,,,,11113.81,21658.74,13622.55,4769.72,4485.44,2696.74,8011.79,7172.93,4768.29,PG_172
client_0199,33,Female,"Chambersborough, KY",71000,Monthly,71000,Doctor,Investment Growth,,,,,,6168.81,22969.02,10922.2,5314.5,3146.53,3847.95,10968.31,6449.38,1213.3,PG_156
client_0200,31,Male,"Nelsontown, KS",20200,Monthly,20200,Plumber,Education Funding (Child/Self),,,,,,6321.28,6095.06,3135.15,2590.28,750.45,756.43,551.34,0.0,0.0,PG_577
client_0201,42,Female,"Lake Michelleland, PW",91100,Monthly,91100,Pharmacist,Debt Repayment,Auto Loan,1719855.23,0.0926,174.0,17998.67,21028.4,32523.99,16868.93,6361.0,3705.05,5435.25,5177.38,0.0,0.0,PG_721
client_0202,38,Male,"North Thomas, PA",100000,Monthly,100000,Data Scientist,Retirement,Auto Loan,3013460.76,0.1474,206.0,40277.47,30941.97,26300.22,12344.65,10426.66,4011.6,3748.87,12226.02,0.0,0.0,PG_672
client_0203,22,Male,"Shawshire, TX",230700,Annually,19200,Customer Service Representative,Travel,Mortgage,439574.73,0.1428,80.0,8550.41,1096.35,5740.6,3701.4,1577.65,650.05,1661.57,1753.3,1055.26,1963.81,PG_2154
client_0204,58,Female,"New Bryan, RI",68700,Annually,5700,Mechanic,Home Purchase,Auto Loan,137887.74,0.1019,148.0,1639.9,970.7,2132.03,1138.93,819.11,353.8,285.43,0.0,0.0,0.0,PG_1585
client_0205,19,Male,"New Annaborough, DC",42900,Monthly,42900,Business Analyst,Retirement,,,,,,5144.69,10241.57,6649.21,6127.21,2848.73,2129.2,2648.37,2749.23,4361.8,PG_022
client_0206,26,Male,"Port Amanda, DE",110400,Monthly,110400,Accountant,Investment Growth,,,,,,19727.38,40665.52,17948.12,17588.48,6889.1,6670.65,910.75,0.0,0.0,PG_066
client_0207,52,Male,"Martinezville, OH",31100,Monthly,31100,Pharmacist,Debt Repayment,,,,,,9669.62,9419.23,4780.19,2115.45,2342.11,2773.4,0.0,0.0,0.0,PG_1491
client_0208,52,Male,"Johnton, NE",35500,Monthly,35500,Lawyer,Education Funding (Child/Self),,,,,,3966.09,11006.45,5994.0,4427.76,1460.43,1480.41,4723.39,2441.48,0.0,PG_1437
client_0209,22,Male,"Walkerton, WV",47500,Monthly,47500,Retail Manager,Debt Repayment,,,,,,14191.28,17749.68,6474.64,5100.94,3545.77,437.7,0.0,0.0,0.0,PG_121
client_0210,50,Male,"Shermanport, VA",94800,Monthly,94800,Registered Nurse,Investment Growth,,,,,,21896.58,28484.69,13845.24,9444.96,6106.51,4292.37,10729.64,0.0,0.0,PG_1456
client_0211,41,Female,"Alanmouth, OK",35200,Monthly,35200,Chef,Travel,,,,,,10785.86,11951.29,5360.35,3520.47,1237.2,1212.3,1132.54,0.0,0.0,PG_1124
client_0212,55,Male,"Port Jessicahaven, NJ",51500,Annually,4300,Data Scientist,Travel,Credit Card Debt,18265.21,0.0622,,,1200.87,1511.86,598.54,552.57,347.79,88.36,0.0,0.0,0.0,PG_1574
client_0213,53,Male,"Lake Raymond, OR",40900,Monthly,40900,Mechanic,Travel,Auto Loan,221626.0,0.1138,152.0,2759.04,3501.38,17057.67,6420.52,2871.83,2151.01,3106.69,5568.46,222.44,0.0,PG_1644
client_0214,36,Male,"Kristinaville, WV",74600,Monthly,74600,Financial Analyst,Education Funding (Child/Self),Credit Card Debt,73839.09,0.0994,,,14946.52,26179.13,11486.18,6742.35,4341.25,6880.33,4024.24,0.0,0.0,PG_717
client_0215,44,Male,"Lake Patricia, PA",43300,Monthly,43300,Software Engineer,Retirement,,,,,,2575.03,12757.82,6280.01,3242.78,3765.73,1620.37,2603.76,3954.61,6499.9,PG_672
client_0216,45,Female,"South Kara, DC",109300,Monthly,109300,Teacher,Education Funding (Child/Self),Mortgage,1229200.8,0.0654,172.0,11027.2,31987.18,40274.35,18111.26,13460.4,5466.81,0.0,0.0,0.0,0.0,PG_617
client_0217,56,Female,"North Rogerberg, WI",58900,Monthly,58900,Doctor,Home Purchase,Auto Loan,756513.21,0.0536,295.0,4618.05,11520.13,16291.53,8931.86,4950.01,4047.05,5707.05,7452.36,0.0,0.0,PG_1745
client_0218,45,Female,"Lake Morganmouth, VT",66000,Monthly,66000,Teacher,Travel,Personal Loan,337939.06,0.141,63.0,7621.46,4905.8,19585.43,8239.17,4381.0,2232.95,2522.29,6765.43,3070.35,14297.58,PG_854
client_0219,27,Male,"Pennyside, AK",52600,Annually,4400,Data Scientist,Early Financial Freedom/FIRE,,,,,,1013.19,1076.33,918.28,613.0,334.16,323.87,121.17,0.0,0.0,PG_529
client_0220,50,Female,"Chasefort, MD",129300,Monthly,129300,Chef,Early Financial Freedom/FIRE,,,,,,32749.92,43088.89,22917.31,18746.47,7039.82,4757.59,0.0,0.0,0.0,PG_1769
client_0221,57,Male,"West Patriciaburgh, GA",121100,Annually,10100,Registered Nurse,Debt Repayment,,,,,,2467.16,3691.67,1774.84,1426.78,571.2,168.36,0.0,0.0,0.0,PG_1601
client_0222,57,Female,"Irwinstad, DE",51300,Annually,4300,Pharmacist,Investment Growth,,,,,,822.63,1293.75,705.07,634.71,252.7,231.61,359.53,0.0,0.0,PG_1246
client_0223,44,Female,"Lake Timothy, UT",65200,Monthly,65200,Data Scientist,Early Financial Freedom/FIRE,Auto Loan,690537.45,0.1326,126.0,10179.54,16874.62,15783.8,7699.85,3843.35,4499.52,3739.99,7145.98,4621.13,991.75,PG_709
client_0224,63,Female,"Grantburgh, PA",86000,Annually,7200,Customer Service Representative,Investment Growth,,,,,,857.96,2821.17,1160.26,479.37,504.93,207.32,379.79,244.98,544.22,PG_1266
client_0225,40,Female,"West Danielle, PA",101700,Annually,8500,Chef,Investment Growth,,,,,,963.6,2696.23,1763.28,1223.51,499.69,226.81,1126.88,0.0,0.0,PG_676
client_0226,44,Female,"Lake Mikayla, OR",65900,Monthly,65900,Mechanic,Education Funding (Child/Self),,,,,,4427.35,23960.41,6771.27,7503.2,5298.23,5902.18,6170.71,1463.91,4402.75,PG_1057
client_0227,57,Female,"Westside, MH",143300,Monthly,143300,Accountant,Education Funding (Child/Self),Credit Card Debt,351152.0,0.0762,,,32688.58,43220.41,20261.02,11884.72,5632.97,7755.12,8935.66,10879.35,2042.19,PG_1387
client_0228,19,Female,"Kelleystad, KY",40500,Monthly,40500,Marketing Specialist,Education Funding (Child/Self),Mortgage,249790.1,0.1455,77.0,5009.43,8792.24,14466.87,8730.42,2437.33,3002.76,1196.34,1874.04,0.0,0.0,PG_157
client_0229,60,Male,"New Jerryberg, AS",117100,Bi-Weekly,253700,Accountant,Healthcare Savings,,,,,,74540.22,96728.73,48984.1,21875.34,10599.7,971.91,0.0,0.0,0.0,PG_1728
client_0230,43,Male,"Dustinchester, IL",94400,Monthly,94400,Customer Service Representative,Retirement,,,,,,13106.65,28243.69,11328.51,11924.47,4257.58,8025.43,12102.12,5411.56,0.0,PG_932
client_0231,48,Male,"Davidberg, AS",81800,Monthly,81800,Pharmacist,Home Purchase,,,,,,15270.4,29450.15,10339.7,9758.32,6700.93,6374.27,3906.22,0.0,0.0,PG_1135
client_0232,18,Female,"West Aliciaburgh, DC",140900,Monthly,140900,Business Analyst,Retirement,Mortgage,2395320.47,0.0953,38.0,73270.38,46227.87,36452.33,21497.26,17432.12,7074.23,11008.2,1208.0,0.0,0.0,PG_022
client_0233,52,Female,"Lake Reneeton, DC",177800,Monthly,177800,Administrative Assistant,Emergency Fund Building,,,,,,36347.61,57957.23,26330.0,15296.59,5839.53,11010.92,21476.53,3541.6,0.0,PG_2973
client_0234,48,Female,"Greenfurt, AK",83800,Monthly,83800,Retail Manager,Early Financial Freedom/FIRE,,,,,,13102.31,23661.45,13127.53,5009.97,6109.04,4071.84,15642.87,3074.99,0.0,PG_1119
client_0235,29,Male,"East Lori, MS",40600,Annually,3400,Registered Nurse,Education Funding (Child/Self),,,,,,463.15,1057.93,685.14,397.53,260.75,237.34,298.16,0.0,0.0,PG_287
client_0236,25,Male,"East Gregory, KY",38200,Monthly,38200,Mechanic,Home Purchase,,,,,,10691.97,12065.65,4093.83,3033.39,1630.85,2263.66,3547.59,873.07,0.0,PG_155
client_0237,62,Male,"Port Amanda, IA",56800,Monthly,56800,Retail Manager,Investment Growth,Credit Card Debt,64262.61,0.0689,,,8890.01,14640.92,10157.48,6109.56,3678.57,5119.47,8203.98,0.0,0.0,PG_1416
client_0238,46,Female,"Andersonside, NV",97400,Monthly,97400,Retail Manager,Early Financial Freedom/FIRE,,,,,,32870.23,26835.61,19659.28,13970.99,3710.88,353.01,0.0,0.0,0.0,PG_1009
client_0239,36,Female,"Woodsshire, VI",152200,Monthly,152200,Chef,Home Purchase,,,,,,20428.22,45419.18,29419.49,13803.16,9910.28,10244.88,7528.18,3243.0,12203.63,PG_2795
client_0240,42,Male,"Cardenaschester, UT",90300,Monthly,90300,Truck Driver,Retirement,,,,,,25529.06,32082.21,11638.16,11937.06,4780.63,4332.87,0.0,0.0,0.0,PG_702
client_0241,47,Male,"New Christina, WY",58900,Monthly,58900,Financial Analyst,Retirement,,,,,,11682.72,18230.49,6971.16,3050.84,2098.76,5683.29,9730.57,1452.17,0.0,PG_942
